,user_id,item_id,cat_id,cat1,buy_mount,day
11261,69638923,20199976843,50012359,122650008,2,2018/12/13
11262,92192666,16130303961,50013078,28,1,2018/12/13
11263,35226129,12722078807,50002524,28,1,2020/9/3
11264,1093229621,20063027926,121408024,50008168,1,2020/9/3
11265,323593426,23929480144,50023722,28,1,2019/6/1
11266,65051988,17499150961,50008875,28,1,2019/6/1
11267,762274958,23761492336,50023663,28,1,2019/6/1
11268,1107622201,15358119658,50010558,50008168,1,2019/12/2
11269,670505430,14398365209,50012461,50014815,1,2019/12/2
11270,1732304881,19423970189,50012825,50014815,1,2019/8/1
11271,24839436,26236448781,50012451,50008168,1,2019/8/1
11272,648500884,15488819533,50010555,50008168,1,2019/8/1
11273,1727990616,19029734180,50012549,50014815,1,2019/7/7
11274,687702432,14453953740,121484062,50008168,1,2020/7/16
11275,1776476970,39597297659,50012363,122650008,1,2020/7/16
11276,2059820068,41834777642,211130,50014815,1,2020/11/14
11277,363860560,10014199450,50006822,28,1,2018/10/23
11278,435620360,13123423245,211122,38,4,2018/10/23
11279,745894104,21071751312,50016706,50022520,1,2020/5/21
11280,1865398235,21621588852,50010236,50014815,1,2020/5/21
11281,151035765,20764032520,50024147,28,15,2020/5/21
11282,126452965,20010999289,50023457,28,1,2019/4/30
11283,139906717,2608801037,50016704,50022520,1,2019/4/30
11284,150786987,17488049026,50016010,28,2,2019/4/30
11285,725686451,21615055623,50018860,28,16,2019/8/25
11286,1128967750,5987355647,50006042,50014815,1,2019/8/25
11287,2265399404,39667268041,50012398,50022520,1,2020/10/10
11288,2207502831,20702331660,50006843,38,1,2020/10/10
11289,1917493207,25479836088,121462075,50008168,1,2020/10/10
11290,708242009,15216202180,50013636,50008168,1,2018/12/12
11291,650756926,16641243493,50023591,50022520,1,2018/12/12
11292,386555190,16156698295,50013207,50008168,1,2018/12/12
11293,2153186044,39892588990,50010558,50008168,1,2020/7/1
11294,2153787337,39230346035,50010558,50008168,1,2020/7/1
11295,159481808,37571896252,50016032,28,2,2021/1/5
11296,2369077682,41372719643,50010549,50008168,1,2021/1/5
11297,1826276697,42527205595,50019308,28,1,2020/12/16
11298,1944294939,42288383329,50012365,122650008,1,2020/12/16
11299,133422044,39928372036,50012474,28,1,2020/12/15
11300,221080325,39013557492,50023531,28,1,2020/10/25
11301,744718072,15850790083,50023638,28,1,2021/2/4
11302,780116085,36828795231,50023732,28,1,2021/2/4
11303,1075535718,38118169682,121466023,50008168,2,2020/7/21
11304,2048095033,22617620305,50003700,28,1,2020/7/21
11305,64693751,15087296962,50006028,50022520,1,2020/7/13
11306,39760543,12825102675,50006520,50014815,1,2020/7/13
11307,2350790787,40949178463,50013207,50008168,1,2020/12/1
11308,385473370,9954159014,50003700,28,1,2019/2/9
11309,459887833,7644206945,50006843,38,2,2018/10/8
11310,667487300,8757110363,50015727,50014815,1,2018/10/8
11311,609700247,16688772886,50003700,28,1,2018/10/8
11312,822319644,26785856420,50013636,50008168,1,2019/9/8
11313,605461805,19416505846,50010566,50008168,1,2019/9/8
11314,279483298,22555267330,50013636,50008168,1,2020/1/10
11315,16236780,36964573243,50003700,28,1,2020/1/10
11316,359004402,17019173606,50006028,50022520,3,2020/1/10
11317,314600123,17324840696,121364022,50008168,1,2020/7/9
11318,72888627,35575574450,50023722,28,2,2020/7/9
11319,1780716047,36664869074,50023637,28,1,2020/7/9
11320,11199340,35124754464,50023789,28,1,2020/2/19
11321,1886517992,21550187493,50016116,38,1,2020/2/19
11322,746939418,17334539890,50010558,50008168,1,2020/9/27
11323,406980914,40463230455,50010557,50008168,1,2020/9/27
11324,819046679,38808940615,121394024,50008168,1,2020/7/1
11325,163500477,38032183339,50006602,50008168,1,2020/7/1
11326,1849179342,35687493260,50013636,50008168,1,2020/2/13
11327,693185888,35180614371,50013636,50008168,1,2019/12/31
11328,699851174,19227493922,50010236,50014815,1,2019/12/31
11329,665311160,39605654212,50018860,28,1,2020/6/29
11330,48129186,7187628930,50010555,50008168,1,2020/6/29
11331,1032763049,35753760687,50012365,122650008,1,2019/11/11
11332,408708221,20183118656,50013636,50008168,1,2019/11/11
11333,1084874360,35214443868,50010558,50008168,1,2019/11/11
11334,88909180,15880802078,50010549,50008168,1,2019/11/11
11335,678856823,20740327491,50009542,50014815,1,2019/11/11
11336,181315249,19661329044,50024787,50008168,1,2020/9/24
11337,23971151,40980588193,50013636,50008168,1,2020/9/24
11338,2024065899,36764917621,50146022,50008168,1,2020/12/20
11339,888345735,25608356516,50010555,50008168,1,2020/7/27
11340,699213862,38327102135,50023670,28,1,2020/7/27
11341,378695323,8092391221,50008817,28,1,2019/5/30
11342,756946185,23582060111,50013711,50008168,1,2019/5/30
11343,867803308,20862060747,50228021,50014815,2,2019/5/30
11344,604397840,18145999670,211122,38,2,2019/4/8
11345,854372324,22502492449,50013711,50008168,1,2019/4/8
11346,224417322,15948122891,50017100,50014815,1,2019/4/8
11347,457685698,20396936588,50012365,122650008,1,2018/12/28
11348,788461321,20886708869,211122,38,2,2018/12/28
11349,11741366,36958154683,50013207,50008168,1,2020/4/28
11350,787982530,23920784646,50013636,50008168,1,2019/5/19
11351,60629886,23774628336,50156020,50008168,1,2019/5/19
11352,1978179220,18257701891,250822,28,100,2020/4/13
11353,409980361,37578453194,50012359,122650008,1,2020/4/13
11354,47274680,24469352512,50012475,28,1,2019/7/25
11355,120674974,18674617777,50023790,28,6,2019/7/25
11356,828481992,19866810426,50006095,28,1,2019/11/3
11357,1741096391,22583319678,50012375,50022520,1,2019/11/3
11358,1117472514,35756418410,50013636,50008168,1,2019/11/3
11359,377219373,13752997752,50012245,50014815,1,2020/6/6
11360,103858858,38515366585,50024149,28,1,2020/8/22
11361,11489321,7114462756,50002524,28,2,2020/8/22
11362,1762021511,35103881142,50010555,50008168,1,2020/11/4
11363,1721905535,12652146967,50008807,28,4,2020/11/4
11364,1095128830,37640296509,121394024,50008168,2,2020/11/20
11365,61020093,14735834324,50015146,28,1,2018/9/21
11366,1016591818,10391779252,211122,38,1,2018/9/21
11367,50308702,19821964618,50010545,50008168,1,2018/9/21
11368,395868319,6790002999,211122,38,4,2019/2/25
11369,672086304,16394503918,50012245,50014815,2,2019/2/25
11370,13090279,13468224781,50013881,28,1,2019/2/25
11371,97124679,16680262813,50008817,28,10,2020/5/15
11372,1048447394,19604528912,50016706,50022520,1,2020/5/15
11373,1834183456,19990181410,50007011,50008168,1,2020/5/15
11374,26184254,7161010744,50010558,50008168,1,2020/3/17
11375,854763744,41025089197,50013881,28,1,2020/11/11
11376,614773595,39521460920,50023638,28,1,2020/11/11
11377,212928669,40371211197,50012548,50014815,2,2020/11/11
11378,574876480,17207644955,50019069,28,1,2019/2/25
11379,838135776,13419573116,50001732,50014815,1,2019/2/25
11380,459786011,13862273927,50014129,28,1,2019/2/25
11381,1636024197,13289168403,50012361,122650008,1,2019/5/30
11382,155134699,6812662329,50000820,28,80,2019/5/30
11383,292807814,9024863134,50008860,28,1,2019/5/30
11384,797567204,40836742152,50010557,50008168,1,2020/9/23
11385,1746802196,9235134631,50010566,50008168,1,2020/9/23
11386,1073040282,39821762067,50015841,28,1,2020/9/23
11387,79477055,37189367710,50010566,50008168,1,2020/8/28
11388,239858386,10274195618,50012424,28,1,2020/8/28
11389,50237259,38200439982,50012364,122650008,1,2020/8/28
11390,77261256,9150339861,50010555,50008168,1,2019/7/13
11391,158133994,10005641219,50016037,28,2,2019/7/13
11392,691285482,12411792135,50002524,28,1,2019/11/30
11393,694223139,19199313057,50018831,50014815,192,2019/11/30
11394,1663493877,19000727180,50013636,50008168,1,2021/2/3
11395,16949768,12299460830,121426038,50014815,1,2021/2/3
11396,128109435,20095109949,50010558,50008168,1,2019/10/17
11397,45866896,19808193969,50012328,50008168,2,2019/10/17
11398,796833807,39127402644,50010558,50008168,1,2020/7/11
11399,656871588,14269854834,50006843,38,2,2018/8/26
11400,22869704,16343043499,50008847,28,2,2018/8/26
11401,407448975,38722616206,50023670,28,1,2020/5/10
11402,276281328,36313717118,50023532,28,1,2020/5/10
11403,1127980603,15260010747,50012777,50014815,1,2019/3/27
11404,198153125,17305031254,50008895,28,1,2019/3/27
11405,369004370,22715964149,50016032,28,1,2021/1/24
11406,2296564478,42568378073,121452056,50008168,1,2021/1/24
11407,2254611367,38282204077,50023670,28,1,2021/1/30
11408,400798194,41406834832,50012365,122650008,1,2021/1/30
11409,1903498931,40282242373,121416035,38,1,2020/10/8
11410,474577164,40663740170,50008875,28,1,2020/10/8
11411,757900965,17643754823,50011993,28,1,2020/6/16
11412,849785986,25524345009,121364031,50014815,1,2020/6/16
11413,1116355004,17762250457,50011615,50022520,1,2020/2/2
11414,647596985,38230539825,50023671,28,1,2020/12/27
11415,380039301,16295227604,50012359,122650008,1,2019/5/20
11416,882435004,17768973275,50023670,28,1,2019/5/20
11417,1693109609,16883643904,50013207,50008168,1,2019/5/20
11418,666717388,19485070901,50012387,50022520,1,2019/9/18
11419,1815660036,21778215688,50012359,122650008,1,2019/9/18
11420,794868134,15352210142,50023638,28,1,2019/9/18
11421,774977613,9747246010,203322,28,1,2019/4/5
11422,326614890,15410540011,50008728,50014815,1,2019/4/5
11423,115611458,23013400546,50010558,50008168,1,2019/4/5
11424,279599085,15859061436,50013207,50008168,1,2019/5/11
11425,837080251,38577847836,50012379,50022520,1,2020/5/30
11426,135841208,21055899027,50010565,50008168,1,2020/5/30
11427,774358356,38833438714,50010558,50008168,1,2020/5/30
11428,670497763,40887860484,50012367,122650008,1,2020/10/6
11429,2267198386,40870977934,50000820,28,1,2020/10/6
11430,167276003,18935268452,50012451,50008168,1,2019/3/8
11431,860735849,17205171185,50013636,50008168,1,2019/3/8
11432,136605996,9744424628,50012375,50022520,1,2019/3/8
11433,386981681,40001606921,50012359,122650008,1,2020/9/22
11434,849757349,37220980113,121466023,50008168,8,2020/6/19
11435,1873314438,38433783378,50012375,50022520,1,2020/6/19
11436,187270258,18519845173,50012451,50008168,1,2019/7/30
11437,365952113,15678419073,50015969,50014815,4,2019/7/30
11438,576982761,41514923458,50010558,50008168,1,2020/12/12
11439,113256430,41213542443,50006966,28,1,2020/12/12
11440,43549901,21824031404,50023670,28,1,2020/11/11
11441,69435486,41564495005,50013636,50008168,1,2020/11/11
11442,30807041,35591961293,50013636,50008168,1,2020/11/11
11443,12903166,14548189706,50024184,28,1,2018/9/11
11444,26442569,10770103838,50016704,50022520,1,2018/9/11
11445,892155884,16079615945,50013636,50008168,1,2018/9/11
11446,182620366,13819957656,50013636,50008168,1,2018/9/11
11447,51574397,15715694479,50023661,28,1,2019/1/16
11448,196212905,10720261432,50016704,50022520,1,2018/11/11
11449,1801975329,39592024588,50016010,28,1,2020/11/17
11450,819301979,20307464938,50023645,28,1,2020/11/17
11451,380055254,16158615428,50017100,50014815,1,2019/11/2
11452,560110416,16990924905,50006602,50008168,1,2019/3/19
11453,200707388,23301148771,50012442,50008168,1,2019/3/19
11454,67805718,10380805709,50011993,28,20,2019/3/19
11455,188120915,21739136117,50010558,50008168,2,2019/3/6
11456,1101852434,18901652912,50023636,28,1,2019/3/6
11457,82538900,20253446760,50018831,50014815,10,2020/5/13
11458,27980062,35403224509,211122,38,2,2020/5/13
11459,346567889,37379645866,50016034,28,1,2020/5/13
11460,305736236,38165397238,121452056,50008168,1,2020/5/29
11461,603282242,16903141102,50016032,28,1,2020/5/29
11462,204527911,18354001651,50016704,50022520,1,2020/5/29
11463,46665345,14379927878,50018831,50014815,3,2020/2/13
11464,192599389,36252325390,50016102,28,1,2020/2/13
11465,672398005,19452713771,50023591,50022520,1,2020/3/29
11466,125586551,37331857873,50013207,50008168,1,2020/3/29
11467,1881630138,17986712588,50012777,50014815,4,2020/3/29
11468,125797709,13099527192,50003700,28,1,2019/6/15
11469,136497717,19373784890,50023598,28,1,2019/6/15
11470,2126060741,38984445914,121452056,50008168,1,2020/6/9
11471,2126109019,38882115373,121462075,50008168,1,2020/6/9
11472,853022346,42194057830,50013636,50008168,1,2020/12/12
11473,2112765145,37414153382,50013636,50008168,1,2020/9/9
11474,118532994,37303355310,50012807,50014815,1,2020/9/9
11475,127927101,12320287316,50018831,50014815,5,2020/9/30
11476,904617982,19622769143,50023591,50022520,1,2020/9/30
11477,84750690,25069928593,50011993,28,1,2020/3/3
11478,1761578373,36848732743,50010536,50008168,1,2020/3/3
11479,27021234,40503316152,50013207,50008168,1,2020/8/14
11480,58846126,35162436883,50010555,50008168,1,2020/8/14
11481,923745108,40325122666,50012359,122650008,1,2020/10/13
11482,392793337,40252119181,121394024,50008168,2,2020/10/13
11483,2325578573,36836743679,50011993,28,3,2020/11/20
11484,360234661,37905884061,50016704,50022520,1,2020/11/20
11485,119703789,42203211745,50013207,50008168,1,2020/12/3
11486,109505365,15178387418,50005978,50014815,1,2018/9/24
11487,82687875,14981050745,50010544,50008168,1,2018/9/24
11488,127974607,4817292353,50013199,28,1,2018/9/24
11489,311113802,17316368335,50006095,28,1,2018/9/24
11490,188785717,27189944241,50013636,50008168,1,2019/10/23
11491,554332426,22644220859,50012451,50008168,1,2019/10/23
11492,79118661,5388474595,50014274,50014815,1,2018/10/11
11493,37342612,1568514040,50018831,50014815,3,2018/10/11
11494,94139851,16485467219,50013636,50008168,1,2018/10/11
11495,853810102,37564633326,50018831,50014815,50,2020/8/24
11496,1054319375,37288278557,50016704,50022520,1,2020/8/24
11497,158204541,15250961258,50012359,122650008,1,2019/11/21
11498,291049413,35455946778,50010538,50008168,1,2019/11/21
11499,690511561,16060204623,50012451,50008168,1,2019/11/21
11500,852852348,35434260879,50013711,50008168,1,2020/2/18
11501,1879877642,22241491214,50003700,28,1,2020/2/18
11502,1771139512,41666198764,50010558,50008168,1,2021/1/26
11503,132708538,41864615810,211122,38,1,2021/1/26
11504,1937971835,41422929854,50010558,50008168,1,2020/12/22
11505,2374545169,42518337033,50023612,50022520,1,2020/12/22
11506,771939990,38912148414,50011993,28,1,2020/12/18
11507,55181850,41734316251,50016010,28,37,2020/12/18
11508,125596508,38039728246,50007011,50008168,1,2020/10/6
11509,86854794,41359170046,50008875,28,1,2020/11/26
11510,1628629732,38681641225,121474030,28,1,2020/11/26
11511,259172888,20403644895,50007011,50008168,1,2020/2/15
11512,1077126580,19791733147,50006030,50022520,1,2019/9/23
11513,90445012,22181659643,50010548,50008168,1,2019/9/23
11514,733555324,1292600947,50024149,28,1,2019/9/23
11515,748862387,14429250755,50013207,50008168,1,2019/5/9
11516,1610936705,16295227604,50012359,122650008,1,2019/5/9
11517,49472018,19285111537,50011993,28,2,2019/5/9
11518,1961844492,36997173474,211130,50014815,1,2020/1/14
11519,139889455,16093835051,50024842,50008168,2,2020/1/14
11520,1804711030,19916252771,50023530,28,2,2019/11/19
11521,172635888,35088624687,211130,50014815,1,2019/11/19
11522,95161183,17270413758,50013177,28,1,2019/11/11
11523,843820350,26501560768,50010555,50008168,1,2019/11/11
11524,774857282,15919266345,50018831,50014815,1,2019/11/11
11525,216285155,39079927498,121380035,50014815,2,2020/8/9
11526,2073023341,39421060142,50012375,50022520,1,2020/8/9
11527,632957753,41071464606,50010544,50008168,1,2020/10/31
11528,718777816,35259421854,50012451,50008168,1,2019/11/26
11529,384605968,35625842489,50006602,50008168,1,2019/11/26
11530,22463237,12771677796,50017100,50014815,2,2018/8/9
11531,78336308,18347028578,50024154,28,1,2018/8/9
11532,211712499,15348192848,50023591,50022520,1,2019/4/24
11533,1583384684,23174428272,50010558,50008168,2,2019/4/24
11534,199264651,5854225216,50012456,50014815,1,2019/4/24
11535,818761936,14211333226,50012363,122650008,1,2019/10/29
11536,802530575,18574013622,50018831,50014815,1,2019/10/29
11537,1081753918,35557818977,50010544,50008168,1,2019/12/28
11538,1907240980,22395935846,50012366,122650008,1,2019/12/28
11539,888945861,20305978163,50010557,50008168,1,2019/12/28
11540,580008636,21893783638,50006602,50008168,2,2020/10/9
11541,809339525,35570591944,50013207,50008168,1,2020/10/9
11542,1102919695,35053455520,50012363,122650008,1,2020/10/9
11543,380388518,27317848710,50015727,50014815,1,2020/8/31
11544,68746325,12415443824,251119,28,1,2020/8/31
11545,215057407,7585607316,50024151,28,1,2018/12/26
11546,687176389,40936378730,50010558,50008168,1,2020/12/17
11547,2156826315,42794356011,50018831,50014815,1,2020/12/17
11548,42937175,9748744660,50005988,50014815,1,2018/12/12
11549,62902674,16246681432,50006028,50022520,1,2018/12/12
11550,827873115,35137302536,50011993,28,1,2019/11/18
11551,1823633838,23897076204,50010558,50008168,1,2019/9/17
11552,322719395,21553824983,50012451,50008168,1,2019/9/17
11553,696059520,21608011311,50012359,122650008,1,2019/9/17
11554,1767253878,38039342095,50006235,50008168,1,2020/5/27
11555,642039068,37731037590,50010558,50008168,1,2020/5/27
11556,850438501,8373150190,50016706,50022520,1,2020/5/27
11557,843124392,19144213538,50012363,122650008,1,2020/7/10
11558,670278659,22274755925,121452056,50008168,1,2020/7/10
11559,801936016,38897988932,121452056,50008168,1,2020/7/10
11560,106501863,15751910249,50010555,50008168,1,2020/9/13
11561,409450052,39821283402,50010558,50008168,1,2020/9/13
11562,2227390490,35463501105,50006822,28,1,2020/9/13
11563,1749638504,20509796644,50012451,50008168,1,2019/11/3
11564,103781469,26379856534,50016032,28,1,2019/11/3
11565,155294007,16134873443,50014129,28,1,2019/2/4
11566,43823306,18379292418,50013207,50008168,1,2019/2/4
11567,46773578,35502141658,50228021,50014815,1,2021/1/25
11568,381236166,40467936743,50012359,122650008,1,2021/1/25
11569,1110756924,42398466088,50012365,122650008,1,2021/1/13
11570,331804509,18738324127,50014828,50022520,1,2018/11/16
11571,115520402,40519457938,50012361,122650008,1,2020/9/21
11572,1918624613,40918896133,50013636,50008168,1,2020/9/21
11573,346233933,22197684698,50016006,28,1,2019/12/25
11574,929490491,35250583687,50010549,50008168,1,2019/12/25
11575,314883116,36027300070,50013711,50008168,1,2019/12/25
11576,1104040065,25924396217,50010558,50008168,1,2019/7/8
11577,1137653676,18971096416,50012375,50022520,1,2019/7/8
11578,2038003878,36905205440,50012361,122650008,1,2020/4/5
11579,378530096,17042357760,50010566,50008168,1,2020/4/5
11580,1057295303,43207874820,50012375,50022520,1,2021/1/23
11581,291176989,17632108247,50005978,50014815,1,2021/1/23
11582,1681878765,39068093376,121404037,28,1,2020/6/7
11583,139906970,4620869386,50014744,50014815,5,2020/6/7
11584,1844559666,25612808060,50013875,50014815,1,2020/8/6
11585,725675991,40935300598,50006602,50008168,1,2020/11/15
11586,119947846,41042174965,50010566,50008168,1,2020/11/15
11587,928976588,13979868551,50008875,28,1,2020/12/1
11588,880895188,36534476235,121452056,50008168,2,2020/5/21
11589,614168518,37763187596,121462075,50008168,3,2020/5/21
11590,520411647,14740955135,50007011,50008168,1,2020/5/21
11591,670376666,37324681582,50023591,50022520,1,2020/5/21
11592,35305341,16273184501,50014250,28,1,2019/1/24
11593,1103884755,15365581791,50012359,122650008,1,2019/1/24
11594,61702339,16558891335,50012451,50008168,1,2018/10/8
11595,346052598,15167081956,50010549,50008168,1,2018/10/8
11596,201935721,12775659006,50024150,28,3,2019/10/21
11597,405481752,27210688120,50012365,122650008,1,2019/10/21
11598,1659654446,21126508779,50003700,28,1,2019/10/21
11599,70868957,21388463741,50003700,28,9,2019/11/14
11600,1079967706,15456289833,50012480,28,2,2019/11/14
11601,902043662,24760828321,50012777,50014815,1,2019/11/14
11602,621692854,13958098957,50012451,50008168,1,2019/8/12
11603,826170985,19838132843,50023663,28,4,2019/8/12
11604,23205272,19320191900,50010558,50008168,1,2019/7/13
11605,188749995,18754741957,50003700,28,1,2019/7/13
11606,1585404492,17414231744,50024147,28,1,2019/7/17
11607,1749179865,25609328470,50009542,50014815,1,2019/7/17
11608,24444690,26187604909,50006030,50022520,1,2019/7/17
11609,652772910,40449025621,50012442,50008168,1,2021/1/31
11610,159581736,43514549622,50013636,50008168,1,2021/1/31
11611,1857221306,40659071808,50010557,50008168,1,2021/1/23
11612,16497069,43025320585,50023532,28,1,2021/1/23
11613,77234774,39559009189,50013187,28,1,2020/7/3
11614,605954147,39512177253,50023640,28,1,2020/10/20
11615,2074027017,37264385731,50012359,122650008,1,2020/10/20
11616,121605331,38644009221,50023670,28,1,2020/11/10
11617,1845677042,41592511304,50013636,50008168,1,2020/11/10
11618,1973856570,41050278146,50013636,50008168,1,2020/11/24
11619,467259162,24019472358,50023636,28,1,2019/6/15
11620,735671443,37172362748,50010558,50008168,1,2020/10/10
11621,248667455,24780612435,211122,38,1,2019/11/11
11622,660943525,9341915612,50017100,50014815,2,2019/11/11
11623,354769533,20318849026,50010548,50008168,1,2019/11/11
11624,154375318,35775481238,50013636,50008168,1,2019/11/11
11625,15584828,20204654731,50010555,50008168,1,2020/11/28
11626,1709476961,40799817988,121450022,50008168,1,2020/11/28
11627,51499673,35326847584,50010566,50008168,1,2020/9/19
11628,917645422,3528149271,50012564,50014815,2,2019/1/6
11629,76944502,19615192525,50010544,50008168,1,2019/1/6
11630,786995801,14187906630,50010544,50008168,1,2018/12/25
11631,193807282,19828656595,50010544,50008168,2,2018/12/25
11632,743257610,5562265731,50005953,28,1,2018/12/25
11633,1607355105,36979689028,50012549,50014815,10,2020/5/25
11634,363517562,18774110302,50003700,28,1,2020/5/25
11635,87905193,22893840232,50003700,28,1,2020/5/25
11636,816592666,15216131149,50012471,50014815,1,2018/10/19
11637,15281944,13858060906,50008875,28,1,2018/10/19
11638,14304064,15929031075,50012361,122650008,1,2018/10/19
11639,326454822,37065186859,50012359,122650008,1,2020/3/11
11640,896429678,18607947574,50013207,50008168,1,2020/3/11
11641,1021733960,12428933872,50023609,50022520,1,2020/3/29
11642,378481342,10101469878,50010558,50008168,1,2020/3/29
11643,533042121,24258072386,50010545,50008168,1,2019/7/10
11644,713120023,36508920614,50013636,50008168,2,2020/1/1
11645,1940182228,36831007452,50011993,28,1,2020/1/1
11646,90520608,38772956693,50018831,50014815,3,2020/9/12
11647,379788376,41127557911,50013636,50008168,1,2020/9/12
11648,2004875816,38448988320,121452056,50008168,1,2020/6/14
11649,1799605789,37229339123,50010555,50008168,1,2020/6/14
11650,28473099,5236490519,50023636,28,1,2020/11/4
11651,94774503,38287077693,121408024,50008168,3,2020/11/4
11652,407290078,42747512795,50012365,122650008,1,2020/12/7
11653,778001712,18829688113,50024147,28,1,2019/3/17
11654,1633050794,17526546274,50013207,50008168,1,2019/3/17
11655,657787709,17447050782,50012360,122650008,1,2019/3/17
11656,324675084,19129972195,50013711,50008168,1,2018/11/22
11657,109309412,17256280737,50014744,50014815,10,2018/11/22
11658,36862511,6981432644,50001748,50014815,2,2018/11/22
11659,1021152584,19708983668,50013636,50008168,1,2019/4/14
11660,620594318,17763945599,50012363,122650008,1,2019/4/14
11661,1098724820,19253327779,50013636,50008168,1,2019/3/26
11662,868452520,17344866064,50006602,50008168,1,2019/3/26
11663,2052840275,18745877575,50010558,50008168,17,2020/4/21
11664,1032976349,5540492316,50010555,50008168,1,2020/4/21
11665,420978034,23244828926,50014274,50014815,1,2020/4/21
11666,1803406720,36334367906,50013636,50008168,1,2019/12/28
11667,186910607,26618780650,50006521,50014815,3,2019/12/28
11668,21412881,37603999033,50012364,122650008,1,2020/8/12
11669,410742396,18302256614,50006032,50022520,1,2020/8/12
11670,332496016,25137044088,50016457,28,1,2020/8/12
11671,133262359,332978115,50006602,50008168,1,2019/5/1
11672,363978356,19442487219,50010558,50008168,1,2019/5/1
11673,88160401,21711103825,50006031,50022520,1,2020/8/31
11674,48179877,14230456086,50012244,50014815,3,2020/8/31
11675,1710233608,35415658040,50023645,28,1,2020/8/31
11676,663998775,17020278121,50018860,28,4,2021/1/22
11677,651627981,39009160671,50010558,50008168,1,2021/1/22
11678,858164160,18835869554,50012371,122650008,1,2020/6/3
11679,792515858,38741244280,121452056,50008168,1,2020/6/3
11680,106687989,38474953645,121478030,50014815,1,2020/7/4
11681,2111389061,41543182325,121408024,50008168,3,2021/1/2
11682,1673138205,40717669793,50013636,50008168,1,2021/1/2
11683,119359405,41587000214,50012471,50014815,1,2020/12/5
11684,1034298709,41375242226,121394024,50008168,1,2020/11/23
11685,601966644,42235457181,50013636,50008168,1,2020/11/23
11686,858602405,14344906344,50023722,28,1,2018/10/28
11687,371046506,4156952533,211122,38,6,2018/10/28
11688,34489550,20971455218,50009540,50014815,2,2019/10/24
11689,452539781,20048450015,50009549,50014815,1,2019/10/24
11690,72755587,22084975531,50013636,50008168,1,2019/10/24
11691,864914369,35285392099,50010542,50008168,1,2019/12/17
11692,371804010,13452676930,50006602,50008168,1,2019/9/19
11693,115446190,8756161667,203322,28,1,2019/9/19
11694,37512766,9820321592,50013187,28,1,2019/4/2
11695,641595434,17376169771,50011882,50022520,1,2019/4/2
11696,754307588,35542460680,50008807,28,1,2019/11/8
11697,692397369,35796151546,50012366,122650008,1,2019/11/8
11698,1924696146,38139478526,50018438,50014815,1,2020/3/30
11699,2045050812,38062464625,50013711,50008168,1,2020/3/30
11700,91886963,37242643670,50013636,50008168,1,2020/3/30
11701,923791542,26027356860,50016704,50022520,1,2019/7/28
11702,363045392,15193942999,50014129,28,1,2019/7/28
11703,694286446,41328256330,50012442,50008168,1,2021/2/3
11704,37972253,39159491470,211122,38,1,2021/2/3
11705,788297646,36195851184,121368022,50008168,1,2020/7/10
11706,2067173473,39451884744,50012476,28,1,2020/7/10
11707,137078877,39863639908,50015841,28,1,2020/8/7
11708,2167698967,12240470312,50016006,28,10,2020/7/30
11709,17042960,17695849303,50012617,50014815,1,2020/7/30
11710,861281251,22735912161,50023591,50022520,1,2019/9/5
11711,875297953,19019662177,50010545,50008168,1,2019/9/5
11712,521546505,21923439133,50012359,122650008,1,2019/9/5
11713,1764025175,17715893845,50010558,50008168,1,2019/9/5
11714,2071999893,19162023489,50010566,50008168,1,2020/5/31
11715,36732086,38850400305,203320,28,1,2020/5/31
11716,2068455348,38910709814,121402021,50008168,1,2020/5/31
11717,78482972,37872943338,50010566,50008168,2,2020/4/11
11718,512273745,37103428356,50012360,122650008,1,2020/4/11
11719,799188759,19985801770,50012365,122650008,1,2019/11/29
11720,1074247431,10657357937,50010555,50008168,1,2019/11/29
11721,87178618,16847417160,50024439,28,1,2020/7/25
11722,30511784,13300874632,50012424,28,1,2020/7/25
11723,400494914,21217451825,50014277,50014815,1,2020/7/25
11724,386967636,14530651281,50228021,50014815,1,2020/6/1
11725,2107725049,39314229747,50005979,50022520,1,2020/6/1
11726,47510063,17776661288,121434042,50014815,1,2020/6/19
11727,325898824,9706233129,121452056,50008168,1,2020/6/19
11728,263542892,37198257298,121406040,50022520,1,2020/9/14
11729,50993107,40197306599,50012363,122650008,1,2020/9/14
11730,2313182747,16232095133,121406023,50014815,1,2020/12/26
11731,460664799,21610083030,50012564,50014815,2,2020/12/10
11732,858090121,38301831400,50018831,50014815,1,2020/12/10
11733,660816165,21250731218,50014272,50014815,2,2020/10/31
11734,605535246,14697476172,50006602,50008168,1,2019/9/25
11735,1773618155,19492890655,50012451,50008168,1,2019/9/25
11736,1082049531,7689836658,50010536,50008168,1,2019/9/25
11737,1065164556,22329923734,50023457,28,1,2019/9/25
11738,642295165,15119393134,50018831,50014815,16,2019/8/23
11739,1109990434,19070633104,50013636,50008168,1,2019/8/23
11740,1862717471,21180544988,50012451,50008168,1,2019/11/27
11741,49008121,41884632444,50013636,50008168,1,2020/12/11
11742,15300240,2980511590,50018615,38,2,2020/11/12
11743,1950656195,12321485280,50012363,122650008,1,2020/11/12
11744,746867329,38159760594,50003700,28,1,2020/5/11
11745,281147128,19843374737,50012360,122650008,1,2019/9/8
11746,315744862,16676266904,50015841,28,1,2019/9/8
11747,1083117337,22213047082,50010558,50008168,1,2019/9/8
11748,1079191948,17513059056,50018831,50014815,1,2019/1/11
